UMAP_1,UMAP_2
-0.69291466,9.988482
3.234502,6.743467
2.4772735,5.298982
2.6504846,5.106857
3.1680949,6.4507246
3.1929617,4.7897997
8.3984,9.4944515
3.2032406,6.8660846
6.5891976,9.32495
2.3002636,4.919673
5.4816966,4.6484323
2.0801919,6.997537
7.497134,5.5059886
4.538365,7.3668656
2.689814,5.4964027
4.610304,7.110574
3.741086,6.765392
2.7164118,5.339683
-0.5094658,9.805295
-1.007463,9.696178
2.9315248,8.397166
2.7448816,4.8477654
2.2878964,5.169394
2.7642927,5.9731736
2.4739296,4.6906853
4.485133,7.499701
4.2943077,4.0346546
2.4909773,4.8699126
4.398274,8.059854
1.7482349,5.070684
4.509698,6.7960315
3.2595572,7.3831983
7.3063235,8.84728
-1.064265,9.976538
2.629014,4.505406
1.419555,8.064224
1.9609954,4.853819
4.0009146,7.6518807
-1.0356033,6.453761
3.3500586,7.177464
2.3194642,8.43125
1.3721046,6.3399763
8.792237,8.493442
2.9869273,7.072819
-2.478174,9.54416
2.7275574,6.0452228
3.4690356,4.2310405
1.6896482,4.5902767
1.0239103,7.7857733
-1.3641694,8.368783
3.3721712,9.148525
2.8597076,5.49785
2.3761806,4.5371394
2.6164584,6.9456396
1.1050601,5.977331
2.7546835,5.4460597
-0.8571685,3.4177618
2.3317587,5.3033834
3.738466,3.0841708
1.5251964,7.509844
0.91227716,7.9587517
3.6166945,6.900573
2.4365659,5.058383
-0.7716839,3.1055605
2.908944,7.6208644
3.7854834,8.712179
2.720332,6.102302
3.2349846,7.4687247
1.0617754,7.648698
3.4762778,6.563671
3.3417382,4.9218884
2.988955,5.158021
8.8398075,9.366319
2.0653434,4.064232
2.6030784,5.04732
2.421405,7.206317
3.5135016,3.2039587
2.484873,5.3257723
-1.8090619,9.770517
3.3227704,9.196733
4.0277243,8.043127
1.6766716,7.1809196
-0.13965419,8.548191
4.510779,6.8916783
3.707514,5.599689
1.757653,6.5467763
1.8470838,5.9795203
1.4227668,6.427619
3.7955549,7.0999713
2.2277277,5.0410933
2.9572363,5.5297422
2.9507492,4.746164
2.1577492,5.017409
-0.3297798,9.761437
1.9705582,5.308201
3.2160127,6.3760552
2.8288813,4.9985623
3.3137887,6.7261024
-2.1328642,8.914454
1.7308891,7.556795
2.6632547,4.445255
2.8240552,5.7890744
-0.97482574,9.945703
2.5073628,7.474784
1.512579,6.3318286
-2.198397,8.713468
8.886507,8.7991
2.3336186,4.776429
1.6030793,6.108443
3.3904452,3.1361058
0.8073722,7.606284
-1.4767232,8.420798
1.5258123,6.8132
3.4999285,5.049428
0.20065567,7.563572
2.8932827,4.4709477
-1.4863821,9.853324
2.3638842,4.557281
0.19927785,6.5962257
-0.25503924,6.3938217
3.5627713,7.607133
4.1574135,8.131866
7.822766,9.235984
4.5147223,7.472498
2.8409941,5.363769
2.207765,4.8012238
2.6452796,5.2820897
-1.0984546,9.905227
3.1002493,4.2144785
2.1165164,3.4349232
3.047082,5.9607725
1.3420107,7.4760604
1.7353374,6.3096466
-0.6951428,9.531842
1.1405365,6.512718
3.490673,6.5469165
7.1963735,9.006999
2.0879831,3.1527407
2.4211376,3.627097
3.0396247,5.751062
5.403721,5.4649277
7.300793,7.7815237
4.4134035,3.77859
7.126608,4.979803
6.4516006,9.331604
4.3343897,3.9996836
1.8676875,4.3215632
3.12308,6.507457
7.0324492,8.772479
6.870081,8.904885
3.7848923,6.97948
0.22292337,7.040393
1.7174993,4.6539974
-2.1661806,9.097625
3.2904577,3.9918005
4.81932,5.003815
3.121577,5.8991933
-1.1648885,9.974001
2.0218494,4.3681026
2.153924,4.4665146
1.3207812,7.018814
2.4608,7.43949
2.4793704,4.9879065
1.192539,8.897426
3.7369199,6.9741797
3.0057313,6.7458763
4.2577047,5.1184406
2.7926047,4.83368
2.719708,5.3064084
1.6479752,7.221325
8.0438795,9.348108
-1.6166229,8.543777
3.787722,9.277321
8.683932,9.463191
0.046336528,7.615303
1.9549019,5.5702305
4.3770804,6.747052
2.628288,5.102653
8.873131,8.878165
-1.4956292,8.226763
3.4369824,5.1779814
1.404697,7.3321667
2.628527,5.720079
2.4304798,3.8449142
2.7839625,5.474405
2.3051956,4.9040484
0.012042006,8.963028
4.5683026,6.943962
-1.9052603,8.917662
7.3416514,4.772968
2.0082676,9.153577
1.3160964,6.3832684
7.2875214,9.332761
-0.46160626,9.626901
1.259349,6.67061
2.5090935,6.105566
3.375512,6.432265
2.4824116,5.130691
3.3660064,6.7576265
4.8334675,8.252702
-0.58050865,9.670764
7.235177,8.832917
1.158717,6.9291244
3.5001874,5.0191674
3.586957,4.8959217
2.0144982,6.673949
7.1289573,8.471921
4.602326,7.3675985
3.5817072,3.0529535
3.2089434,5.967777
2.7867212,4.378173
2.6365538,4.562678
4.549121,7.108114
-2.1045768,9.229594
1.7372278,6.05409
2.788377,5.4471097
4.259466,7.1207333
2.4293306,5.049751
1.3066138,6.329485
1.8566731,4.7491307
2.0764537,3.5069306
-1.6531794,9.896204
4.5670853,7.8442793
-0.88125837,9.695258
-0.6863988,9.608657
3.1153567,7.0892735
4.5746994,4.6929574
0.081699505,6.6963987
2.9931686,5.883879
1.059425,7.3750267
2.278132,4.85406
1.8626468,7.126661
1.9201199,6.258138
2.4887369,5.95151
4.516136,6.0097356
1.7695409,6.1229453
-1.0630803,9.814308
2.8245633,5.4700317
1.0322031,7.76975
2.1848803,4.8031573
-2.1930294,9.17855
1.4405814,6.672899
2.6642978,5.3268394
-0.46619114,9.685006
-0.6373065,9.775604
1.8559724,7.076567
-0.37738934,9.757787
0.048062593,7.6650357
2.3364415,5.1417727
2.2966778,5.3422647
1.6822656,5.9086156
2.4010432,5.253572
3.260247,5.9790087
3.4886477,4.481246
-2.3019474,9.730499
8.777177,9.550148
2.4252706,5.6250324
2.4886336,5.2580657
-0.28807876,9.954457
2.6260731,5.4025617
1.3464823,6.5888596
-1.2836205,9.83116
0.13493884,9.488853
2.3626938,4.8344216
6.79334,8.813639
2.7826192,4.641444
3.0658486,5.58119
4.3936987,8.464397
2.7068286,4.5046587
-0.7798381,9.502095
-0.15319562,9.497275
1.6579535,7.1163683
5.148619,5.2868695
2.3539302,5.424178
3.4731312,6.6932635
-1.1436363,9.9314
2.452135,5.743796
3.3066413,6.8654604
1.3067821,6.978083
1.4151422,7.128372
2.933734,7.091343
8.625471,9.443995
0.81056535,7.7105837
1.724319,7.114641
1.6060164,7.631958
-1.539346,9.792248
0.9886648,5.6945987
-1.0168945,9.743568
3.2513502,6.2703977
2.6740997,5.1434655
-1.1101418,7.0095367
-2.0399837,9.722389
-0.5989054,9.8127985
1.5549883,6.814815
-0.5637639,9.689139
-0.088161305,9.716674
-0.8391992,9.682511
-1.3587587,8.328426
1.886151,5.0203214
1.7433434,5.116831
4.6912165,7.266482
-0.68638587,9.79929
1.774166,6.706669
2.610533,5.296616
-0.8005079,9.79386
3.3596578,7.2404323
1.2802709,6.483529
2.3226738,4.906404
-1.0606458,9.716518
0.66397494,8.9351635
0.18610677,8.747821
8.833748,9.359062
-0.06669809,9.400351
