UMAP_1,UMAP_2
6.829126,9.494124
2.452451,6.619158
2.9399834,7.65509
7.46852,7.925611
7.1977143,8.859078
6.042019,5.5105705
-0.36707857,7.304095
0.60859185,7.496489
5.2079773,7.667941
7.177375,8.730951
7.5187216,8.881895
2.5734434,6.436392
-0.8611317,9.551038
0.90013915,8.887489
6.7359705,9.689488
3.923188,6.481164
8.868745,9.253152
7.7228646,9.003985
7.255747,8.71051
2.412889,9.083325
3.7458656,6.3550706
2.4403765,8.912489
3.021462,9.379075
2.887807,9.436826
3.0873702,9.251463
2.919638,9.415966
2.9281034,9.340331
3.4320855,8.286734
2.9530122,9.433004
2.8525565,9.48928
2.6906066,6.4783616
2.613563,4.7341385
3.497588,5.420771
3.3098354,4.786298
2.8968651,4.8199763
5.8064585,4.762167
-1.8839517,8.842958
2.0567734,6.7626987
3.6135187,4.9386926
1.4220449,5.26771
3.5823748,6.0444818
-1.5877703,8.459254
5.2373714,5.9013762
-1.4399157,8.374476
8.6987705,5.171504
4.8242984,6.578436
2.4431345,8.227638
4.0230274,7.1177173
3.6395187,3.0365925
0.1252697,7.6702642
-0.749945,9.44912
2.0698566,8.1768
-1.4125569,8.390625
1.4998574,6.846782
4.9895015,6.809869
4.2741604,6.8130417
2.7781267,6.057122
1.6131123,6.404746
0.7154925,7.5328045
-0.82194465,9.474582
4.123721,6.769181
-0.82464916,3.072021
2.9536998,9.566524
2.894891,9.456763
2.1261609,7.845706
2.1791475,5.846474
1.7179368,6.2927833
1.7572179,5.067644
3.5018187,5.5000124
7.4198065,5.330657
4.6479263,6.2217574
2.0494363,5.6434207
5.433134,6.000181
2.2803519,3.0292196
5.042705,5.9721746
3.6496668,7.7137785
6.2460833,6.114472
-1.9094362,9.747523
1.8853803,4.926179
2.1260593,5.681667
2.1961012,2.9912415
-2.3355503,9.699612
2.180017,3.1683466
4.4507837,3.9978998
5.506145,2.9520156
3.3102849,7.341227
4.6845307,5.5242743
3.7616346,6.303303
-0.95754874,2.9511414
-0.35213447,6.478659
1.5341125,6.347327
3.7855523,8.532887
-0.9845801,2.9277484
-0.98561716,2.9286504
-1.0138721,2.8996985
3.222317,5.9872484
0.74046737,6.2527876
2.1099257,6.0361495
6.7206817,7.241631
-0.3994153,6.514049
-0.3367187,6.515267
7.2180023,8.615465
3.019644,7.739088
1.770457,4.490928
3.2769732,5.053786
-2.2951415,9.644003
-2.385451,9.618753
-2.1868174,9.643204
4.5311756,3.7854807
1.8767662,6.612129
6.161666,5.0376716
3.9252343,3.3559477
5.198842,7.8785653
2.1668417,7.3388805
0.663916,6.7185674
2.7391474,8.395941
2.4351563,8.816951
2.917943,4.672787
1.934819,8.914597
1.6513432,6.070445
4.638355,3.7899504
1.9025394,8.866025
2.007104,8.948522
2.0187955,8.893246
6.9981394,5.436773
2.1595705,5.8757668
4.2667837,4.3980517
8.776377,5.157548
5.5288496,4.388148
5.6606107,4.4104486
6.1672306,5.766739
9.291773,7.534946
6.4220247,5.2286797
5.4474697,4.56704
7.5487504,7.8632226
-2.1513212,8.839276
2.6587925,5.3666434
2.2530088,5.9415064
1.5445639,6.419808
4.621984,6.2715983
-0.8151072,9.529402
4.6682262,6.26821
6.6230536,9.835652
1.2537161,7.3448577
3.6374915,6.2886853
3.484679,6.224951
3.4376092,5.517496
3.9959927,7.7770762
3.891152,8.313354
3.873843,8.270398
3.5292356,5.73309
3.565361,5.66003
1.9205741,7.9080825
5.594128,5.101544
3.76342,7.6757383
4.467516,6.419433
4.389968,4.019979
2.5098932,5.5177565
3.1316016,6.006558
4.6432133,3.4780629
6.2877603,5.0553036
3.5328116,4.4313617
-1.1268818,9.240776
-1.1279628,9.268211
-1.1713153,9.227281
1.8064158,4.474947
1.3154559,8.97889
8.591016,8.255235
6.6839013,5.6793323
6.58378,5.7452126
2.6226983,7.7063227
-0.671157,3.2009473
1.2782792,6.404675
2.3685951,6.3116393
5.6061754,5.204231
-1.4219115,8.3372965
3.688263,4.9074593
-0.3410525,6.468814
8.7813015,7.4058642
6.2471795,6.0933447
2.3153384,5.893248
8.787435,5.1213593
5.750614,6.0536575
5.729607,4.5737815
6.836463,5.1016335
6.5324607,5.5983567
5.1834855,3.5214512
5.2242217,4.910764
7.39176,5.2209644
9.4471,7.6881647
-1.8112642,9.802578
-2.002336,9.817563
3.2290835,8.609129
6.3451157,5.0687547
8.79615,9.434771
5.3708587,5.2963676
6.1890507,5.1153264
8.320172,7.323428
1.9517387,6.431992
7.483726,7.8746386
5.0762243,6.215568
6.2034173,6.1356754
5.665336,6.050576
5.6650743,6.0458517
5.6894937,6.048413
-2.2804208,9.84802
2.4161613,7.829714
2.2719135,7.7544274
2.462653,7.828435
-2.2146912,9.495938
1.6743759,5.1017394
-1.5422782,9.219862
3.3265212,5.237647
3.0998225,7.474554
2.1676953,5.992265
7.480359,7.8369827
2.1778607,5.9597316
-2.1907585,9.82865
-2.2402332,9.763754
-2.2957065,9.786381
5.9977975,4.589203
1.4555165,9.032676
5.548503,5.1702847
2.217441,6.01804
6.8745813,5.2784004
6.6352158,5.0216956
-0.9545805,9.679953
2.3562646,3.0657864
2.30166,6.085628
8.817477,8.060663
2.1814873,3.1393416
5.781922,5.2113204
5.5319047,5.9791093
2.8676608,7.629159
2.1780581,7.5523605
2.7378356,6.746465
1.9911847,5.5241323
5.023408,6.0719213
4.6308336,6.538836
1.3360239,6.8298507
6.1530695,5.5747037
-0.5616349,7.1734056
-0.8079177,9.837175
-0.39335018,7.267579
2.0925682,7.2708683
3.9896274,3.3796327
3.9605205,3.3711479
3.9726803,3.3649194
3.8490748,7.121043
6.2113595,6.0800653
-1.8647715,9.849097
-1.9363593,9.8210125
3.0803275,7.2861123
7.55299,4.815617
1.783519,4.443912
2.284276,7.6571794
-0.83843493,9.569216
3.0438843,4.1912494
2.624518,8.535953
4.732746,7.1166506
4.1099696,5.9695187
-1.4757454,8.37172
-1.0727302,6.8538756
-0.08680157,9.446136
-1.0481158,9.808997
4.1985335,3.5324154
2.1883936,3.1225033
1.9415287,4.3720784
4.2902617,6.792225
-0.80492777,9.506109
2.2511292,3.083528
-2.322202,9.636114
-2.31476,9.621888
1.826624,6.6042933
5.4500747,5.9738297
3.8857982,8.067762
-0.37798023,3.4910011
-0.97165334,2.9401531
3.001066,5.665082
5.341744,5.8678746
6.312398,5.6979256
7.472151,7.8187447
3.1988118,8.670118
6.913391,5.248934
5.3998733,4.8116198
7.7124257,8.76369
7.330139,5.2136946
1.3910221,7.988616
1.3013903,6.821503
-0.47238535,3.38232
-1.3911734,6.536709
-1.403421,6.5504537
8.7032995,5.2083354
2.0078208,8.849839
1.8510667,8.812199
1.8216337,6.323382
5.1547203,4.6391683
-2.4115272,9.66308
3.0611389,4.378475
4.637416,3.731252
-1.8497372,8.791814
