UMAP_1,UMAP_2
6.746551,4.7125964
1.7972269,6.6377263
5.023143,6.9108057
0.17381737,6.3228407
2.52196,3.2908144
1.7094271,6.493507
3.5010383,3.1539993
-1.3010316,5.117766
1.246987,6.770793
-0.5163459,5.6759973
1.5153159,6.168206
0.6873427,6.569188
-0.48815262,7.611706
0.84985465,10.568636
2.6503482,8.081777
0.066956624,6.3151298
-1.0628395,5.680786
1.2167711,6.707179
0.37203878,6.0882854
1.5657706,5.8750224
-0.11783539,4.407088
-0.033648513,5.956006
4.7738156,5.518414
3.8494792,5.7486463
1.770708,5.4123216
3.3663828,4.1634154
5.223816,6.0814953
-2.3793871,9.259969
0.93894213,6.4289412
2.5881166,8.280108
-0.29346135,6.6387706
2.9877942,6.803584
0.95747215,11.241965
1.8351681,6.7260904
2.6184266,8.775954
0.8885845,7.2133107
7.159239,3.1039922
1.6076268,6.2725325
-0.6441794,6.606988
0.9718783,6.169795
0.12056249,5.2387977
-0.10100758,7.635409
3.106135,8.4477215
-1.5448964,5.25413
4.9420485,5.980882
1.2620817,6.2958336
-0.116382614,6.176311
1.0768656,7.0045652
0.17774722,9.298855
-1.3776958,5.083308
1.2987944,11.357131
0.66509503,6.762997
0.3654956,8.395848
1.8037095,8.605637
4.642766,7.5966835
2.271414,6.271691
1.0269035,6.4482965
4.198034,7.950212
1.676749,7.725892
3.565345,8.979393
1.7027531,6.85957
2.1570117,6.8884826
5.078265,6.5096226
2.3297453,6.274839
0.96207565,6.713227
0.7395426,7.0052114
7.3277354,4.118923
-0.39598957,5.8532047
0.55718076,5.895605
1.0970728,6.5264435
0.6129781,6.3399224
0.9746101,6.7970552
-2.5229094,9.200669
4.350108,6.8026834
1.6263248,8.201414
1.9909332,6.6154222
1.2721584,9.806626
2.35428,5.5912833
2.015325,8.242727
1.4509566,6.6507773
0.79537076,7.3299146
1.2066404,7.8689456
2.785237,4.337162
0.54749775,6.6825914
1.3049763,5.5797544
-0.32129022,5.556652
0.32064992,6.100369
1.1715053,7.4910483
0.5593,6.6807137
1.0395504,5.979543
-1.2054,5.3054924
-1.3953182,5.1811695
-0.3305745,6.099221
1.388895,7.8568544
-0.15910785,6.0676613
1.3574846,5.8179016
-2.203436,8.752569
0.4680087,7.6959105
0.86220914,7.1921053
0.30081397,6.94889
7.5368457,3.3756921
-0.11687144,6.180804
0.53449607,7.5795274
0.8850015,6.864824
1.643584,9.625331
-1.2963598,8.289553
1.8674922,9.122241
1.7381562,4.704768
2.540448,10.972925
0.4999572,6.2729754
-2.3971374,8.928934
-1.3358016,5.2393794
0.3215768,9.259809
0.92413265,10.480131
2.0280418,7.014926
1.6491634,7.3098254
6.669451,4.777085
2.3613899,5.2731485
1.0568064,6.0305996
-0.42701226,7.089933
0.93640983,5.805197
-2.2567756,8.880875
0.0077371732,5.116644
1.3013079,2.485341
1.3734455,5.2160497
1.5780629,8.995078
2.2646785,9.3340645
-2.4490707,9.310713
1.4333518,7.1333385
-1.1692142,5.3219566
6.022495,5.216499
1.3472984,2.4298007
1.2833401,2.708237
1.0089587,6.5494895
2.7839587,3.3863578
4.897471,4.1352224
-0.2960683,4.204974
3.6824157,2.4950612
5.275087,6.3902364
0.5100852,4.3365273
-0.9546148,7.569579
0.72764266,8.054518
5.6420436,5.7919536
2.182386,6.147926
2.3192236,6.1848655
1.2087369,9.890542
-0.20765568,7.336504
-0.65688854,6.929771
-0.025041021,5.134427
1.9936539,3.7552896
-0.5204996,5.6055036
-2.0608764,8.548382
-0.49464652,6.372408
-0.55036795,6.396184
1.1037999,9.289054
1.7763236,7.644021
0.25129074,6.3918786
2.4419713,9.649907
-0.86315644,5.4143643
1.281507,6.6021194
2.9223096,4.187421
0.3837686,5.8154473
1.3034039,6.0387855
1.4154465,6.325371
6.6186886,4.972607
-1.4444479,8.185607
5.105388,6.4295654
7.21302,4.1095886
2.6372619,11.014363
0.7636573,8.391212
2.1588888,5.4283576
0.35571748,6.316276
7.5107255,3.774347
-1.5139558,5.237882
1.5070478,6.4597545
1.7556657,6.3724813
1.188461,6.581082
1.8893187,3.0377185
0.64013296,6.3271265
0.24789287,6.4321904
1.0230676,7.6838765
-1.1186001,5.2711287
-2.0380926,8.458785
3.9704165,2.3686502
2.5328379,8.424393
1.1293536,7.5655994
6.3587103,5.391234
-2.1339364,9.547365
0.91070265,7.307184
0.5979702,6.9958143
1.5167009,5.4912033
-0.30033103,5.7715025
1.9376193,5.1896
4.842778,6.350782
-1.932626,9.508863
5.9149942,5.245853
0.42477813,8.547148
1.4040117,5.130874
1.3303678,4.8617992
1.8166554,6.105974
5.5244803,4.3339086
4.157518,0.3393744
1.2591273,6.886308
2.1604111,6.0360036
0.6599774,6.2101107
0.24006703,5.3422256
-1.2696173,5.244525
-2.1168096,8.578251
1.2061661,7.4777026
-1.2203023,5.6048717
2.755099,4.7707233
0.60794425,5.742072
0.84237766,8.052252
0.41660434,7.5351043
1.1267096,2.8485565
-2.4879308,9.032233
5.2615705,6.4673843
-2.3886056,9.261007
-2.5499318,9.275648
1.5441575,6.5246716
1.6881866,4.3229365
0.90797263,10.023593
