UMAP_1,UMAP_2
-1.2985604,8.115537
1.6411107,4.5013213
-0.3968303,8.270354
0.5787444,5.301742
-0.30186763,8.174572
-1.5356752,4.9505405
0.49336982,6.4138346
0.76645905,4.465063
1.0350802,5.091543
-1.5415343,5.2022843
2.0546405,7.435743
1.2936927,2.9534554
-0.39212698,5.4512944
1.6053838,2.7324572
0.21987915,6.102089
0.6399047,6.1184382
4.426167,0.2896391
-0.1962793,6.7041802
-0.72996074,5.455977
-2.2439969,8.802613
0.7518686,7.0681615
0.30859116,6.1049027
-1.5947154,5.278059
-0.44118252,5.390931
-0.75094074,5.8454413
0.17191128,7.7536225
0.50862,9.970911
0.14677253,3.819332
1.3796026,6.7054644
-1.0632391,8.269685
4.037945,7.0255837
1.3700798,8.862303
1.1729147,6.7586713
-1.1063508,8.211
3.809047,4.293726
3.6633847,4.0436983
-1.2991749,5.2797422
2.656986,3.7219512
1.4488183,4.833457
0.8904878,4.9051266
7.0746593,4.1908984
2.492567,4.1364927
6.0180984,5.9168925
-1.5259309,8.036741
1.4456159,9.070363
1.6787388,4.8223004
1.226211,7.5844693
0.35588703,7.427016
-1.6781715,8.381409
-1.6360143,8.02593
1.5147891,6.412638
1.7999054,6.9724813
6.5823536,4.997524
6.2633247,5.457166
6.64557,4.8437076
-1.6658617,5.3296304
-1.5560781,5.22903
0.050504092,5.4676666
-0.21447544,6.1891303
-0.5939242,5.92523
1.9420068,7.105769
4.2288384,3.01552
-0.24970931,6.2015786
0.5496024,6.181434
2.0062482,3.0211658
1.7630959,4.8636394
0.90700656,8.762808
2.640175,4.199278
-0.2165873,6.1794543
0.4716185,6.1469803
5.6588607,5.665607
1.9120951,5.5834084
7.1998906,3.2636673
-0.06706559,4.007146
2.008111,7.1376243
1.3605527,6.4044595
3.278957,6.4308844
5.0135365,6.942113
2.2619112,5.900756
4.831391,6.804546
4.4212785,6.454943
4.758813,6.1685696
0.86030614,6.496349
-1.9066023,9.045262
-0.58699214,5.865935
0.8232975,6.687695
0.055133943,5.703294
1.2430385,6.531837
1.2670019,5.178986
6.8382916,4.82466
1.4411701,5.9643683
4.939637,6.6539116
0.13690208,6.4337416
2.3839715,3.4040983
1.4936674,6.2601023
3.559443,3.4281044
-1.4268038,5.1685953
1.2064304,6.651361
-0.61959237,5.4239993
1.4122878,6.063694
0.77935314,5.5963078
-1.689239,8.91712
-2.3900437,9.114178
2.74407,8.194033
-0.009945568,6.4254637
-1.5171857,5.23286
1.483782,5.9214377
0.7024078,5.0324926
1.3996323,5.948367
0.026228951,4.3482194
-0.11358902,5.557662
1.6947929,6.1991496
-0.20219272,6.2701178
2.1113787,5.307864
2.869684,3.7968464
5.1961555,5.9356284
-2.4920368,9.361803
0.8314612,6.2782106
2.5511122,8.207961
-1.1397649,8.038931
-0.25748217,8.188898
0.5919205,9.717998
1.2733173,6.5483727
0.09969384,8.002544
0.9508914,7.3823266
6.811306,3.347036
1.4889396,5.876228
-1.2925,7.5032735
1.2541713,6.1960526
0.7582854,4.4824286
0.11531204,7.7811294
3.1781676,8.303854
-1.5321693,8.322432
