UMAP_1,UMAP_2
7.8224883,3.9494298
1.5007818,8.519145
4.8089175,6.79356
4.7377934,6.6536126
6.131331,5.9286785
5.2681003,5.8083367
1.5426744,9.094009
2.7466192,5.947439
4.271236,8.370361
4.8446803,6.79762
2.1280267,4.690093
1.7122376,8.510156
2.2692885,8.646974
4.2975993,8.4437685
2.410992,4.7055135
5.5753326,5.328953
4.199156,8.417921
4.3916287,7.590509
4.4909496,7.791609
4.2866435,7.713725
4.656218,7.2529516
3.0857255,7.79452
4.5680666,7.8068213
4.4975495,7.92959
4.52611,7.7066774
4.479594,7.768918
0.4355029,6.2397285
0.2256117,5.6500716
0.19081904,5.973686
1.1457602,3.5465004
-1.7906542,8.5040865
6.7338257,3.5150266
3.6343782,5.0566278
7.931178,4.216636
6.1381736,5.597491
1.4329656,4.7254453
1.5686308,4.8396163
-0.3309577,4.0836105
-2.3075857,9.407889
-1.257512,8.274648
1.5022563,7.756387
3.713951,4.990822
-0.051296994,5.172725
2.0457702,5.3953624
0.09856786,5.5988708
1.1654999,8.52815
2.741589,6.6739535
1.2743245,10.905475
-2.1489615,8.996647
1.3224282,4.6265755
7.9934635,4.1100044
2.5082903,6.0079293
2.5348554,6.0328526
1.1109294,6.8345995
1.8801253,6.602813
1.6087818,5.815254
4.089387,0.62735176
1.5876551,7.2612543
0.3432645,6.2233095
0.27030227,6.219204
2.3998308,3.9475732
3.7552526,1.1510288
2.349023,4.443458
4.2752976,8.183742
4.5390186,7.743988
4.480376,7.8015933
2.4265313,9.564788
-0.17984812,8.104113
0.24826512,8.255662
-0.24271773,3.9862237
1.1830488,7.2748127
3.554645,3.3723853
-2.4081461,9.241259
3.3515036,3.6164756
4.6489654,6.422231
-0.0029553454,6.4854145
2.534394,6.0520315
2.4096863,7.386913
2.115371,3.6228802
4.2044377,0.67379355
1.5501047,2.642327
4.297339,0.41953823
4.323845,0.40135095
1.7513067,4.7516384
3.0572052,7.094268
0.5929019,5.7956142
2.9101763,4.1862497
0.7812506,7.072173
1.4789402,2.541683
1.4372092,2.5900543
2.7477522,5.019418
0.82566595,5.4698296
1.1725298,6.4601536
4.01709,3.8986833
3.9018855,4.7801495
1.0818369,6.9941974
3.875699,0.82492596
4.294239,8.374802
6.159945,3.5394819
0.9152025,10.63044
7.9277806,3.9909759
2.2810295,9.411303
3.5227284,9.023673
4.3690715,8.454467
4.346612,8.441347
4.1037736,7.8158765
4.358866,8.445328
1.7612382,8.769184
3.41607,4.176322
2.868316,8.013837
1.6715394,7.757273
1.9708638,6.979118
5.7365427,5.6697693
0.841401,7.570315
1.1044183,8.36591
4.121666,4.611562
6.065104,4.107552
0.9077999,10.692809
5.6342645,5.6508956
2.030897,7.542348
4.241725,8.335689
-0.54715055,7.4969673
1.7576866,7.79686
0.96507674,6.575331
2.9162302,3.6314244
3.730075,7.76657
4.5364285,5.460065
0.07992886,7.9445667
3.06612,5.6225524
0.59667814,9.1721115
0.7011617,9.871285
2.9561992,5.370166
3.0214884,8.58542
2.6420007,9.246918
0.786416,6.1847196
0.7516992,7.750255
-0.107801564,6.890485
-0.18345852,4.013967
2.8437626,8.886477
2.6847558,9.0422
1.9439824,3.7789536
2.7128625,11.095758
0.24524158,6.0689173
1.3580263,3.3927803
3.978161,2.368553
3.6988225,3.686748
3.9601293,2.3359044
1.2172542,3.5258842
3.797448,2.065006
4.007136,2.3575602
3.8102808,2.0795605
4.06869,3.2910554
1.0361696,3.5492258
1.8875743,3.5154662
1.2308433,6.931046
2.187701,6.435431
2.419949,9.310016
1.6971885,5.148133
-2.2487051,8.8402195
1.0760589,7.224334
3.5955935,5.068328
-0.4003378,4.051942
1.5732545,8.05782
0.5024518,8.984309
4.669112,5.424408
